User_ID,Page_Viewed,Time_Spent_Seconds
User_94,Checkout Page,191
User_4285,Checkout Page,85
User_3881,Category Page,488
User_1194,Category Page,392
User_3606,Homepage,478
User_3292,Category Page,130
User_2695,Category Page,140
User_1938,Cart Page,151
User_2621,Checkout Page,317
User_2488,Product Page,457
User_2758,Cart Page,270
User_3066,Product Page,345
User_1614,Product Page,593
User_3205,Product Page,461
User_553,Homepage,89
User_2617,Category Page,531
User_334,Checkout Page,450
User_4176,Cart Page,42
User_649,Cart Page,520
User_4368,Product Page,509
User_1011,Homepage,348
User_2427,Checkout Page,193
User_494,Homepage,585
User_2856,Homepage,264
User_4182,Product Page,96
User_3290,Checkout Page,534
User_2630,Homepage,382
User_3507,Homepage,274
User_1280,Product Page,39
User_1832,Category Page,455
User_3030,Category Page,146
User_355,Checkout Page,502
User_4652,Cart Page,121
User_1044,Product Page,231
User_2458,Category Page,50
User_4449,Homepage,368
User_400,Category Page,560
User_4006,Checkout Page,142
User_304,Product Page,166
User_2791,Product Page,167
User_4692,Checkout Page,320
User_2080,Checkout Page,62
User_1846,Category Page,457
User_3543,Cart Page,68
User_4119,Homepage,320
User_1330,Product Page,265
User_204,Homepage,544
User_352,Product Page,219
User_1520,Checkout Page,369
User_4724,Cart Page,395
User_4803,Homepage,170
User_486,Checkout Page,543
User_3626,Cart Page,156
User_2659,Product Page,417
User_948,Checkout Page,202
User_2631,Homepage,216
User_1244,Homepage,503
User_3127,Cart Page,173
User_895,Category Page,91
User_3746,Product Page,434
User_2076,Checkout Page,251
User_528,Homepage,543
User_3194,Category Page,297
User_1790,Homepage,310
User_2294,Category Page,328
User_3327,Category Page,431
User_4415,Homepage,359
User_835,Product Page,452
User_902,Homepage,243
User_2008,Cart Page,356
User_1688,Cart Page,320
User_791,Category Page,569
User_4993,Product Page,310
User_2216,Category Page,571
User_1762,Category Page,174
User_1576,Category Page,15
User_4958,Category Page,91
User_1624,Category Page,163
User_1859,Cart Page,182
User_3821,Cart Page,421
User_2153,Checkout Page,33
User_3630,Product Page,109
User_3043,Homepage,537
User_2816,Homepage,523
User_1070,Product Page,161
User_3829,Homepage,523
User_4631,Homepage,84
User_1271,Product Page,584
User_4809,Cart Page,575
User_2238,Cart Page,210
User_1986,Product Page,371
User_3632,Homepage,435
User_4915,Cart Page,293
User_2979,Checkout Page,590
User_2589,Product Page,417
User_4968,Product Page,108
User_1510,Cart Page,384
User_1502,Product Page,404
User_1110,Product Page,270
User_4279,Category Page,189
User_109,Cart Page,478
User_4110,Homepage,180
User_3449,Category Page,282
User_1380,Cart Page,589
User_2769,Category Page,419
User_2782,Product Page,255
User_4630,Checkout Page,505
User_774,Product Page,231
User_189,Product Page,401
User_1779,Homepage,151
User_693,Homepage,120
User_1836,Checkout Page,385
User_2911,Homepage,566
User_1165,Homepage,444
User_4056,Category Page,114
User_460,Product Page,190
User_1999,Homepage,110
User_4590,Product Page,194
User_3672,Homepage,254
User_3618,Cart Page,53
User_3965,Checkout Page,526
User_865,Category Page,205
User_4129,Checkout Page,518
User_3448,Category Page,569
User_2882,Category Page,54
User_4539,Product Page,335
User_2977,Homepage,255
User_1502,Checkout Page,313
User_3654,Category Page,369
User_2882,Checkout Page,127
User_393,Checkout Page,256
User_280,Category Page,483
User_3855,Homepage,352
User_1740,Homepage,473
User_4086,Homepage,510
User_2083,Product Page,575
User_4340,Cart Page,264
User_4349,Category Page,378
User_1134,Cart Page,84
User_3264,Checkout Page,537
User_3012,Product Page,117
User_58,Category Page,366
User_3888,Product Page,351
User_1913,Homepage,100
User_1524,Product Page,461
User_206,Cart Page,140
User_2700,Checkout Page,408
User_748,Cart Page,117
User_2513,Checkout Page,499
User_1104,Checkout Page,389
User_253,Category Page,457
User_3658,Homepage,274
User_1965,Cart Page,508
User_2229,Cart Page,288
User_2976,Homepage,105
User_2524,Checkout Page,257
User_1111,Checkout Page,398
User_1449,Cart Page,128
User_1972,Homepage,110
User_661,Category Page,40
User_413,Product Page,200
User_2858,Cart Page,427
User_247,Checkout Page,166
User_1996,Product Page,500
User_426,Cart Page,135
User_2510,Homepage,545
User_3870,Checkout Page,173
User_652,Cart Page,552
User_675,Checkout Page,580
User_2797,Checkout Page,435
User_2440,Cart Page,342
User_3262,Checkout Page,321
User_981,Category Page,13
User_3080,Checkout Page,323
User_3679,Category Page,115
User_1232,Product Page,593
User_359,Cart Page,376
User_3884,Checkout Page,569
User_1618,Product Page,264
User_4621,Category Page,249
User_448,Checkout Page,316
User_3359,Product Page,397
User_2118,Homepage,581
User_1742,Category Page,461
User_1604,Product Page,172
User_2970,Cart Page,510
User_122,Category Page,537
User_1525,Category Page,285
User_4939,Checkout Page,435
User_3082,Cart Page,558
User_4951,Product Page,165
User_2212,Checkout Page,455
User_730,Category Page,32
User_225,Cart Page,582
User_4091,Category Page,566
User_999,Homepage,493
User_1870,Checkout Page,176
User_3789,Cart Page,193
User_4264,Cart Page,475
User_562,Product Page,431
User_273,Product Page,501
User_4745,Cart Page,438
User_4634,Homepage,420
User_4344,Homepage,477
User_4101,Product Page,97
User_69,Category Page,71
User_3469,Homepage,198
User_557,Product Page,393
User_2251,Category Page,561
User_114,Cart Page,258
User_1046,Homepage,174
User_2691,Product Page,372
User_1020,Product Page,462
User_2617,Product Page,181
User_1294,Checkout Page,552
User_2416,Cart Page,54
User_3650,Cart Page,479
User_707,Homepage,74
User_3494,Homepage,235
User_92,Product Page,481
User_2916,Checkout Page,465
User_3318,Homepage,37
User_218,Category Page,143
User_852,Homepage,565
User_1421,Product Page,19
User_3946,Category Page,531
User_3090,Product Page,281
User_266,Checkout Page,60
User_3274,Cart Page,192
User_42,Category Page,394
User_1944,Checkout Page,27
User_1357,Homepage,202
User_4261,Product Page,218
User_3301,Product Page,255
User_4322,Product Page,59
User_96,Category Page,150
User_4338,Cart Page,19
User_3248,Product Page,380
User_1156,Category Page,125
User_1904,Cart Page,530
User_4884,Homepage,43
User_499,Homepage,202
User_1578,Category Page,166
User_4334,Product Page,53
User_2658,Homepage,470
User_933,Category Page,370
User_2504,Cart Page,431
User_2290,Category Page,584
User_4632,Product Page,309
User_108,Checkout Page,405
User_1237,Category Page,318
User_2648,Homepage,62
User_1668,Category Page,518
User_1967,Product Page,290
User_786,Checkout Page,361
User_1734,Cart Page,486
User_1760,Category Page,30
User_3127,Category Page,398
User_1182,Category Page,281
User_4892,Category Page,396
User_2507,Homepage,288
User_4060,Category Page,182
User_3129,Checkout Page,270
User_4394,Category Page,431
User_4453,Cart Page,587
User_4075,Cart Page,136
User_148,Product Page,540
User_2775,Product Page,580
User_1401,Category Page,407
User_759,Homepage,419
User_4486,Category Page,154
User_3285,Category Page,331
User_439,Product Page,488
User_1912,Cart Page,139
User_4804,Product Page,412
User_3063,Category Page,513
User_3128,Homepage,212
User_1138,Checkout Page,160
User_1202,Checkout Page,592
User_764,Category Page,485
User_4853,Homepage,500
User_4549,Homepage,101
User_1647,Checkout Page,286
User_2712,Cart Page,422
User_1034,Product Page,401
User_693,Homepage,482
User_2707,Product Page,171
User_4001,Category Page,314
User_4313,Product Page,53
User_1545,Homepage,584
User_3526,Cart Page,258
User_2620,Cart Page,417
User_677,Cart Page,36
User_4979,Homepage,65
User_4879,Product Page,405
User_726,Homepage,182
User_4666,Cart Page,478
User_4586,Category Page,587
User_1588,Product Page,578
User_2787,Cart Page,251
User_4744,Checkout Page,56
User_592,Product Page,111
User_1588,Product Page,465
User_4399,Checkout Page,418
User_3636,Homepage,46
User_3828,Category Page,210
User_4401,Cart Page,143
User_2071,Homepage,491
User_2057,Homepage,537
User_2216,Cart Page,426
User_4669,Homepage,486
User_4471,Homepage,587
User_4667,Product Page,273
User_1369,Category Page,279
User_3896,Checkout Page,188
User_534,Category Page,108
User_924,Homepage,209
User_3813,Homepage,320
User_3060,Category Page,127
User_1335,Checkout Page,467
User_2836,Checkout Page,555
User_1155,Checkout Page,500
User_1161,Category Page,548
User_3437,Checkout Page,460
User_1797,Cart Page,94
User_3441,Checkout Page,62
User_2384,Cart Page,45
User_2512,Category Page,138
User_3024,Cart Page,33
User_3561,Homepage,69
User_1870,Checkout Page,373
User_4261,Cart Page,133
User_2458,Homepage,145
User_688,Cart Page,577
User_967,Category Page,395
User_162,Category Page,285
User_3823,Product Page,325
User_76,Cart Page,547
User_1350,Checkout Page,242
User_2066,Category Page,125
User_3712,Cart Page,121
User_4942,Product Page,258
User_3789,Cart Page,353
User_331,Homepage,43
User_4636,Category Page,406
User_4929,Category Page,341
User_4336,Homepage,131
User_2450,Category Page,356
User_1625,Category Page,285
User_2288,Homepage,581
User_1234,Product Page,118
User_2025,Cart Page,136
User_210,Checkout Page,410
User_3677,Cart Page,55
User_1902,Homepage,198
User_1565,Checkout Page,385
User_3058,Checkout Page,312
User_3713,Category Page,271
User_2970,Cart Page,100
User_2627,Product Page,180
User_4379,Checkout Page,355
User_3935,Product Page,570
User_2604,Checkout Page,504
User_2259,Category Page,76
User_4136,Product Page,338
User_213,Cart Page,580
User_4980,Product Page,428
User_2594,Homepage,430
User_1979,Cart Page,181
User_3676,Product Page,189
User_2789,Cart Page,328
User_2581,Product Page,174
User_3154,Cart Page,268
User_247,Cart Page,286
User_1456,Product Page,292
User_1991,Cart Page,595
User_1523,Product Page,433
User_4139,Product Page,591
User_2307,Checkout Page,372
User_2113,Cart Page,318
User_3066,Product Page,483
User_273,Category Page,305
User_2585,Cart Page,271
User_712,Category Page,299
User_4150,Checkout Page,257
User_2259,Cart Page,78
User_3614,Category Page,505
User_566,Homepage,163
User_3894,Product Page,254
User_4690,Checkout Page,323
User_3481,Product Page,115
User_677,Cart Page,477
User_2068,Category Page,395
User_2255,Homepage,67
User_895,Checkout Page,60
User_2952,Homepage,402
User_3564,Homepage,463
User_1010,Homepage,44
User_2274,Checkout Page,381
User_1251,Category Page,133
User_3459,Cart Page,147
User_4536,Checkout Page,513
User_3983,Checkout Page,373
User_3592,Cart Page,413
User_618,Product Page,562
User_571,Checkout Page,308
User_2247,Homepage,591
User_1815,Checkout Page,121
User_2620,Cart Page,511
User_1921,Category Page,531
User_3956,Homepage,383
User_2559,Cart Page,77
User_4749,Homepage,150
User_1894,Checkout Page,345
User_1904,Homepage,203
User_3842,Cart Page,126
User_4562,Cart Page,134
User_2828,Checkout Page,250
User_3298,Checkout Page,162
User_751,Product Page,330
User_4345,Cart Page,54
User_895,Product Page,541
User_3561,Checkout Page,369
User_2098,Category Page,178
User_1548,Homepage,429
User_3844,Product Page,170
User_2232,Category Page,234
User_3133,Product Page,317
User_588,Product Page,570
User_658,Homepage,180
User_1015,Checkout Page,36
User_3113,Checkout Page,258
User_1266,Homepage,496
User_2294,Category Page,515
User_4278,Cart Page,322
User_2718,Cart Page,113
User_29,Product Page,543
User_4414,Checkout Page,459
User_1190,Checkout Page,110
User_2945,Product Page,167
User_2379,Category Page,82
User_2051,Category Page,567
User_398,Homepage,190
User_3001,Homepage,57
User_1224,Cart Page,514
User_2737,Checkout Page,506
User_3099,Cart Page,86
User_2788,Category Page,532
User_4127,Checkout Page,546
User_245,Category Page,241
User_742,Category Page,39
User_3267,Product Page,496
User_184,Cart Page,404
User_4270,Category Page,509
User_3335,Homepage,82
User_4191,Homepage,278
User_1493,Category Page,426
User_4602,Product Page,599
User_246,Homepage,376
User_2085,Homepage,191
User_892,Cart Page,270
User_3361,Product Page,59
User_3056,Homepage,165
User_3458,Product Page,154
User_2975,Cart Page,419
User_3937,Product Page,477
User_888,Product Page,475
User_2277,Checkout Page,592
User_2895,Checkout Page,492
User_4658,Product Page,123
User_466,Cart Page,326
User_1497,Homepage,355
User_1843,Checkout Page,511
User_1895,Checkout Page,583
User_339,Homepage,398
User_2137,Category Page,563
User_2753,Checkout Page,586
User_1465,Checkout Page,222
User_673,Category Page,568
User_3474,Product Page,120
User_1373,Homepage,102
User_2636,Cart Page,513
User_2624,Homepage,47
User_3480,Category Page,151
User_3061,Checkout Page,573
User_547,Product Page,64
User_3649,Homepage,173
User_3145,Product Page,272
User_4936,Product Page,80
User_2419,Product Page,475
User_3444,Cart Page,486
User_4670,Homepage,23
User_4932,Category Page,73
User_1436,Cart Page,550
User_3045,Checkout Page,284
User_1583,Cart Page,322
User_2627,Checkout Page,559
User_4976,Product Page,373
User_1770,Homepage,104
